sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
1174,10-C-81-60,ctr-pa-Gudipala-Gudipala,Alakurupalli,,,1,15,,
1175,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kurchivedu,,,2,21,,
1176,10-C-81-60,ctr-pa-Gudipala-Gudipala,Settiappanthangal,,,,,,
1177,10-C-81-60,ctr-pa-Gudipala-Gudipala,Guvvakallu,,,,,,
1178,10-C-81-60,ctr-pa-Gudipala-Gudipala,Chintalagunta,,,2,34,,
1179,10-C-81-60,ctr-pa-Gudipala-Gudipala,Muthukuru,,,2,11,,
1180,10-C-81-60,ctr-pa-Gudipala-Gudipala,Inavedu,,,,,,
1181,10-C-81-60,ctr-pa-Gudipala-Gudipala,Anagallu,,,,,,
1182,10-C-81-60,ctr-pa-Gudipala-Gudipala,BNR Peta,,,,,,
1183,10-C-81-60,ctr-pa-Gudipala-Gudipala,Paluru,,,1,1,,
1184,10-C-81-60,ctr-pa-Gudipala-Gudipala,Krishnapuram,,,1,20,,
1185,10-C-81-60,ctr-pa-Gudipala-Gudipala,Arathala,,,2,29,,
1186,10-C-81-60,ctr-pa-Gudipala-Gudipala,5 Venkatapuram,,,1,20,,
1187,10-C-81-60,ctr-pa-Gudipala-Gudipala,Pachanapalli,,,1,1,,
1188,10-C-81-60,ctr-pa-Gudipala-Gudipala,33 Venkatapuram,,,1,16,,
1189,10-C-81-60,ctr-pa-Gudipala-Gudipala,Bandapalli,,,4,10,,
1190,10-C-81-60,ctr-pa-Gudipala-Gudipala,Chittapara,,,9,15,,
1191,10-C-81-60,ctr-pa-Gudipala-Gudipala,Papasamudram,,,2,8,,
1192,10-C-81-60,ctr-pa-Gudipala-Gudipala,Gudipala,,,5,49,,
1193,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kothapalle,,,2,9,,
1194,10-C-81-60,ctr-pa-Gudipala-Gudipala,Srirangampalli,,,1,21,,
1195,10-C-81-60,ctr-pa-Gudipala-Gudipala,190 Ramapuram,,,7,40,,
1196,10-C-81-60,ctr-pa-Gudipala-Gudipala,Muthukurupalli,,,2,31,,
1197,10-C-81-60,ctr-pa-Gudipala-Gudipala,Mogaralapalli,,,5,54,,
1198,10-C-81-60,ctr-pa-Gudipala-Gudipala,Chilapalli,,,3,17,,
1199,10-C-81-60,ctr-pa-Gudipala-Gudipala,Naragallu,,,5,36,,
1200,10-C-81-60,ctr-pa-Gudipala-Gudipala,197.Ramapuram,,,3,22,,
1201,10-C-81-60,ctr-pa-Gudipala-Gudipala,A.L.Puram,,,1,30,,
1202,10-C-81-60,ctr-pa-Gudipala-Gudipala,CM Kandriga,,,1,2,,
1203,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kaidugani kandriga,,,6,32,,
1204,10-C-81-60,ctr-pa-Gudipala-Gudipala,Thimmapalli,,,,,,
1205,10-C-81-60,ctr-pa-Gudipala-Gudipala,Ragimanupatteda,,,2,7,,
1206,10-C-81-60,ctr-pa-Gudipala-Gudipala,13_Gollapalli,,,,,,
1207,10-C-81-60,ctr-pa-Gudipala-Gudipala,Venkatalakshmambapuram,,,1,9,,
1208,10-C-81-60,ctr-pa-Gudipala-Gudipala,Bandarlapalli,,,2,19,,
1209,10-C-81-60,ctr-pa-Gudipala-Gudipala,Krishnajammapuram,,,2,9,,
1210,10-C-81-60,ctr-pa-Gudipala-Gudipala,Pasumanda,,,1,7,,
1211,10-C-81-60,ctr-pa-Gudipala-Gudipala,Pasumanda part,,,,,,
1212,10-C-81-60,ctr-pa-Gudipala-Gudipala,Basavapalli,,,1,3,,
1213,10-C-81-60,ctr-pa-Gudipala-Gudipala,Vasanthapuram,,,1,22,,
1214,10-C-81-60,ctr-pa-Gudipala-Gudipala,Lakshmambapuram,,,,,,
1215,10-C-81-60,ctr-pa-Gudipala-Gudipala,Kuppiganipalli,,,1,5,,
1216,10-C-81-60,ctr-pa-Gudipala-Gudipala,Marakalakuppam,,,4,33,,
1217,10-C-81-60,ctr-pa-Gudipala-Gudipala,DB palli,,,2,35,,
1218,10-C-81-60,ctr-pa-Gudipala-Gudipala,Nangamangalam,,,,,,
1219,10-C-81-60,ctr-pa-Gudipala-Gudipala,Bommasamudram,,,4,66,,
1220,10-C-81-60,ctr-pa-Gudipala-Gudipala,Mandikrishnapuram,,,2,53,,
1221,10-C-81-60,ctr-pa-Gudipala-Gudipala,Velkuru,,,1,18,,
1222,10-C-81-60,ctr-pa-Gudipala-Gudipala,Perumallakandriga,,,,,,
1223,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Rayalpeta,,,18,86,,
1224,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Nagireddipalli,,,174,58,,
1225,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kogileru,,,19,42,,
1226,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kolathur,,,17,150,,
1227,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Gangavaram,,,24,101,,
1228,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kallupalli,,,11,42,,
1229,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Melumai,,,17,77,,
1230,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Mogilapalli,,,8,14,,
1231,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kilapatla,,,16,31,,
1232,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kothapalle,,,10,39,,
1233,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Palamaneru,,,24,117,,
1234,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Pengaragunta,,,15,77,,
1235,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Nagamangalam,,,,,,
1236,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Vepanapalli,,,2,10,,
1237,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Kiramanda,,,4,8,,
1238,10-C-81-61,ctr-pa-kaundinya -Gangavaram,Beripalli,,,1,10,,
1239,10-C-81-62,ctr_pa_Penrevula peddavanka,Jagamarla,,,1,1,,
1240,10-C-81-62,ctr_pa_Penrevula peddavanka,Mogili,,,2,22,,
1241,10-C-81-62,ctr_pa_Penrevula peddavanka,Tekumanda,,,7,12,,
1242,10-C-81-62,ctr_pa_Penrevula peddavanka,Venkatagiri,,,6,10,,
1243,10-C-81-62,ctr_pa_Penrevula peddavanka,Palamakulapalli,,,1,5,,
1244,10-C-81-62,ctr_pa_Penrevula peddavanka,Paleru,,,1,10,,
1245,10-C-81-62,ctr_pa_Penrevula peddavanka,Motagunta,,,,,,
1246,10-C-81-62,ctr_pa_Penrevula peddavanka,170gollapalli,,,10,92,,
1247,10-C-81-62,ctr_pa_Penrevula peddavanka,Jambuvaripalli,,,6,34,,
1248,10-C-81-62,ctr_pa_Penrevula peddavanka,Nalagampalli,,,11,41,,
1249,10-C-81-62,ctr_pa_Penrevula peddavanka,Tumbapalem,,,3,22,,
1250,10-C-81-62,ctr_pa_Penrevula peddavanka,Tumbakuppam,,,7,24,,
1251,10-C-81-62,ctr_pa_Penrevula peddavanka,Setteri,,,8,35,,
1252,10-C-81-62,ctr_pa_Penrevula peddavanka,Tumpayanapalli,,,3,4,,
1253,10-C-81-62,ctr_pa_Penrevula peddavanka,Sadakuppam,,,1,18,,
1254,10-C-81-62,ctr_pa_Penrevula peddavanka,Nallamgadu,,,1,7,,
1255,10-C-81-62,ctr_pa_Penrevula peddavanka,Muthukuru,,,4,13,,
1256,10-C-81-62,ctr_pa_Penrevula peddavanka,Matyam,,,2,16,,
1257,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,MittachintalaVaripalli,,,35,125,,
1258,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Melupatla,,,2,103,,
1259,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Raganipalli,,,40,360,,
1260,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chadalla,,,12,400,,
1261,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Nekkundi,,,30,124,,
1262,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kummaranatham,,,8,115,,
1263,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Bhimaganipalle,,,22,238,,
1264,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Pedda Ellakunta,,,12,50,,
1265,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chowdepalli,,,25,152,,
1266,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Settipeta,,,18,73,,
1267,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Pandillapalli,,,19,37,,
1268,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Charala,,,20,131,,
1269,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Pudipatla,,,24,153,,
1270,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chintamakulapalle,,,19,148,,
1271,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Katiperi,,,26,172,,
1272,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kagithi,,,21,123,,
1273,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Diguvapalli,,,27,135,,
1274,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Laddigam,,,2,42,,
1275,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,A.Kothakota,,,29,100,,
1276,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Durgasamudram,,,21,65,,
1277,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kondamarri,,,41,150,,
1278,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Virapalli,,,14,132,,
1279,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Suddaguntlapalli,,,9,45,,
1280,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Arikala,,,41,175,,
1281,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kappalle,,,27,99,,
1282,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Chembakur,,,14,36,,
1283,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Nariganipalli,,,13,21,,
1284,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,R.Nadimpalli,,,9,37,,
1285,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Peddakurapalle,,,,,,
1286,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Ramasamudram,,,4,112,,
1287,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Elava nellore,,,15,66,,
1288,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Miniki,,,28,187,,
1289,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Malenatham,,,14,118,,
1290,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Kuduruchimanapalli,,,5,39,,
1291,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Mangalam,,,11,155,,
1292,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Yetavakili,,,6,94,,
1293,10-C-81-63,ctr-pa-Laddigamvanka-Chowdepalli,Gomkonda,,,12,41,,
1294,10-C-81-64,ctr-pa-Ramasamudram,Bandlapalli,,,15,266,,
1295,10-C-81-64,ctr-pa-Ramasamudram,Yeturu,,,9,102,,
1296,10-C-81-64,ctr-pa-Ramasamudram,Turlapalli,,,21,161,,
1297,10-C-81-64,ctr-pa-Ramasamudram,Kurijala,,,8,29,,
1298,10-C-81-64,ctr-pa-Ramasamudram,Chokkandlapalli,,,21,152,,
1299,10-C-81-64,ctr-pa-Ramasamudram,Vulapadu,,,17,158,,
1300,10-C-81-64,ctr-pa-Ramasamudram,Mugavadi,,,18,176,,
1301,10-C-81-64,ctr-pa-Ramasamudram,Magandlapalli,,,7,116,,
1302,10-C-81-64,ctr-pa-Ramasamudram,Vanamala Dinne,,,26,148,,
1303,10-C-81-64,ctr-pa-Ramasamudram,Aradigunta,,,23,166,,
1304,10-C-81-64,ctr-pa-Ramasamudram,Melamdoddi,,,54,355,,
1305,10-C-81-64,ctr-pa-Ramasamudram,Punganuru,,,,,,
1306,10-C-81-65,Ctr-pa-Peddapanjani,Peddapanjani,,,19,157,,
1307,10-C-81-65,Ctr-pa-Peddapanjani,Karasanapalli,,,17,198,,
1308,10-C-81-65,Ctr-pa-Peddapanjani,Battamdoddi,,,39,228,,
1309,10-C-81-65,Ctr-pa-Peddapanjani,Muthukuru,,,31,345,,
1310,10-C-81-65,Ctr-pa-Peddapanjani,Chalamangalam,,,7,102,,
1311,10-C-81-65,Ctr-pa-Peddapanjani,Bommarajupalli,,,21,204,,
1312,10-C-81-65,Ctr-pa-Peddapanjani,Mudarampalli,,,3,23,,
1313,10-C-81-65,Ctr-pa-Peddapanjani,Nidigunta,,,2,15,,
1314,10-C-81-65,Ctr-pa-Peddapanjani,Chamaneru,,,2,6,,
1315,10-C-81-65,Ctr-pa-Peddapanjani,Appinepalli,,,11,288,,
1316,10-C-81-65,Ctr-pa-Peddapanjani,Pedda Velagathur,,,14,63,,
1317,10-C-81-65,Ctr-pa-Peddapanjani,Sankararayalapeta,,,4,259,,
1318,10-C-81-65,Ctr-pa-Peddapanjani,Shivadi,,,4,62,,
1319,10-C-81-65,Ctr-pa-Peddapanjani,Dandapalli,,,19,174,,
1320,10-C-81-65,Ctr-pa-Peddapanjani,Kalagatur,,,9,53,,
1321,10-C-81-65,Ctr-pa-Peddapanjani,Keelapalle,,,17,97,,
1322,10-C-81-65,Ctr-pa-Peddapanjani,Gundugallu,,,7,309,,
1323,10-C-81-65,Ctr-pa-Peddapanjani,Pasuputtur,,,9,54,,
1324,10-C-81-65,Ctr-pa-Peddapanjani,Gandrajupalle,,,18,84,,
1325,10-C-81-66,Ctr-pa-Kaundinya p1,Maredupalli,,,7,27,,
1326,10-C-81-66,Ctr-pa-Kaundinya p1,Jidimakulapalli,,,4,42,,
1327,10-C-81-66,Ctr-pa-Kaundinya p1,Mamadugu,,,19,125,,
1328,10-C-81-66,Ctr-pa-Kaundinya p1,Pattikonda,,,15,69,,
1329,10-C-81-66,Ctr-pa-Kaundinya p1,Samudrapalli,,,5,21,,
1330,10-C-81-66,Ctr-pa-Kaundinya p1,Karidimadugu,,,7,60,,
1331,10-C-81-66,Ctr-pa-Kaundinya p1,Bayyappagaripalli,,,9,11,,
1332,10-C-81-66,Ctr-pa-Kaundinya p1,Chethapenta,,,5,31,,
1333,10-C-81-66,Ctr-pa-Kaundinya p1,Kurmai,,,9,47,,
1334,10-C-81-66,Ctr-pa-Kaundinya p1,Jallipeta,,,5,19,,
1335,10-C-81-66,Ctr-pa-Kaundinya p1,Morram,,,12,80,,
1336,10-C-81-66,Ctr-pa-Kaundinya p1,Ranginayanipalli,,,,,,
1337,10-C-81-66,Ctr-pa-Kaundinya p1,Kolamasanapalli,,,16,83,,
1338,10-C-81-66,Ctr-pa-Kaundinya p1,S.R.Puram,,,5,17,,
1339,10-C-81-66,Ctr-pa-Kaundinya p1,Ayyamreddipalli,,,1,26,,
1340,10-C-81-66,Ctr-pa-Kaundinya p1,Ankemvaripalli,,,1,26,,
1341,10-C-81-66,Ctr-pa-Kaundinya p1,Gundlapalli,,,2,3,,
1342,10-C-81-66,Ctr-pa-Kaundinya p1,Belupalli,,,28,113,,
1343,10-C-81-66,Ctr-pa-Kaundinya p1,Dharmapuri,,,5,62,,
1344,10-C-81-66,Ctr-pa-Kaundinya p1,M.N.Reddipalli,,,5,17,,
1345,10-C-81-66,Ctr-pa-Kaundinya p1,Mulathimmepalli,,,3,52,,
1346,10-C-81-66,Ctr-pa-Kaundinya p1,Erlabanda,,,2,7,,
1347,10-C-81-66,Ctr-pa-Kaundinya p1,Chappidipalli,,,14,86,,
1348,10-C-81-66,Ctr-pa-Kaundinya p1,Nellipatla,,,17,47,,
1349,10-C-81-67,Ctr-pa-Kaigaleru,Baireddipalle,,,9,62,,
1350,10-C-81-67,Ctr-pa-Kaigaleru,P.C.Gunta,,,12,38,,
1351,10-C-81-67,Ctr-pa-Kaigaleru,Kammanapalli,,,6,61,,
1352,10-C-81-67,Ctr-pa-Kaigaleru,Settipalli,,,5,28,,
1353,10-C-81-67,Ctr-pa-Kaigaleru,Lakkanapalli,,,7,63,,
1354,10-C-81-67,Ctr-pa-Kaigaleru,G.C.Palli,,,8,49,,
1355,10-C-81-67,Ctr-pa-Kaigaleru,Alapalli,,,10,45,,
1356,10-C-81-67,Ctr-pa-Kaigaleru,Kambampalli,,,9,22,,
1357,10-C-81-67,Ctr-pa-Kaigaleru,Thirtam,,,16,35,,
1358,10-C-81-67,Ctr-pa-Kaigaleru,Kaigal,,,2,8,,
1359,10-C-81-67,Ctr-pa-Kaigaleru,Ganginayunipalli,,,8,81,,
1360,10-C-81-67,Ctr-pa-Kaigaleru,Dontirallapalle,,,3,15,,
1361,10-C-81-67,Ctr-pa-Kaigaleru,Thothireddypalle,,,,,,
1362,10-C-81-67,Ctr-pa-Kaigaleru,R.K.Dinne,,,5,12,,
1363,10-C-81-67,Ctr-pa-Kaigaleru,G.T.Palli,,,12,75,,
1364,10-C-81-67,Ctr-pa-Kaigaleru,K.Natham,,,3,52,,
1365,10-C-81-67,Ctr-pa-Kaigaleru,P.Natham,,,5,53,,
1366,10-C-81-67,Ctr-pa-Kaigaleru,Devadoddi,,,5,12,,
1367,10-C-81-67,Ctr-pa-Kaigaleru,Krishnampalli,,,,,,
1368,10-C-81-67,Ctr-pa-Kaigaleru,Javunipalli,,,9,18,,
1369,10-C-81-67,Ctr-pa-Kaigaleru,Gonumakulapalli,,,15,36,,
1370,10-C-81-67,Ctr-pa-Kaigaleru,Thotakanuma,,,4,13,,
1371,10-C-81-68,Ctr-pa-Duggamma eru,V.Kota,,,6,53,,
1372,10-C-81-68,Ctr-pa-Duggamma eru,Kumbarlapalli,,,5,8,,
1373,10-C-81-68,Ctr-pa-Duggamma eru,Nernipalli,,,4,16,,
1374,10-C-81-68,Ctr-pa-Duggamma eru,TPGPalli,,,,,,
1375,10-C-81-68,Ctr-pa-Duggamma eru,Paipalli,,,,,,
1376,10-C-81-68,Ctr-pa-Duggamma eru,Bodiguttapalli,,,5,12,,
1377,10-C-81-68,Ctr-pa-Duggamma eru,Peddanapalli,,,,,,
1378,10-C-81-68,Ctr-pa-Duggamma eru,Papepalli,,,,,,
1379,10-C-81-68,Ctr-pa-Duggamma eru,Hanumapalli,,,,,,
1380,10-C-81-68,Ctr-pa-Duggamma eru,Patrapalli,,,4,66,,
1381,10-C-81-68,Ctr-pa-Duggamma eru,gudipalli,,,,,,
1382,10-C-81-68,Ctr-pa-Duggamma eru,Bairupalli,,,5,32,,
1383,10-C-81-68,Ctr-pa-Duggamma eru,Pbarnepalli,,,9,31,,
1384,10-C-81-68,Ctr-pa-Duggamma eru,Pamuganipalli,,,11,62,,
1385,10-C-81-68,Ctr-pa-Duggamma eru,Ogu,,,6,13,,
1386,10-C-81-68,Ctr-pa-Duggamma eru,Mattiguttapalli,,,2,2,,
1387,10-C-81-68,Ctr-pa-Duggamma eru,Yalakallu,,,5,9,,
1388,10-C-81-68,Ctr-pa-Duggamma eru,M.doddi,,,14,51,,
1389,10-C-81-68,Ctr-pa-Duggamma eru,B.C.Palli,,,2,20,,
1390,10-C-81-68,Ctr-pa-Duggamma eru,C.M.Palli,,,4,24,,
1391,10-C-81-68,Ctr-pa-Duggamma eru,K.G.Palli,,,2,4,,
1392,10-C-81-68,Ctr-pa-Duggamma eru,S.b.Palli,,,4,29,,
1393,10-C-81-68,Ctr-pa-Duggamma eru,Kothakota,,,12,31,,
1394,10-C-81-68,Ctr-pa-Duggamma eru,Jola.v.palli,,,2,7,,
1395,10-C-81-68,Ctr-pa-Duggamma eru,Pandyalamadugu,,,13,20,,
1396,10-C-81-68,Ctr-pa-Duggamma eru,Gorivimakulapalli,,,11,33,,
1397,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Peddur,,,32,53,,
1398,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Ramakuppam,,,6,21,,
1399,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kempasamudram,,,7,17,,
1400,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Thimmasamudram,,,3,4,,
1401,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Chennareddipalli,,,2,44,,
1402,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Athikuppam,,,2,40,,
1403,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Manendram,,,6,54,,
1404,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Muddanapalli,,,5,79,,
1405,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Bandarlapalli,,,38,137,,
1406,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Giddapalle,,,2,12,,
1407,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Pamuboyanapalli,,,,,,
1408,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kenchanaballa,,,4,145,,
1409,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Pacharlamakulapalli,,,5,101,,
1410,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Reddivanipodu,,,,,,
1411,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Papireddivuru,,,1,56,,
1412,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Virnamala,,,7,10,,
1413,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Balaobanapalli,,,1,39,,
1414,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Vijalapuram,,,3,47,,
1415,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Kadasinakupam,,,2,16,,
1416,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Killakipodu,,,3,7,,
1417,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Battuvaripalli,,,,,,
1418,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Ankireddipipalle,,,2,43,,
1419,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Vusiniganipalli,,,,,,
1420,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Peddaganuru,,,2,34,,
1421,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Govindapalli,,,5,80,,
1422,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Jowkupalli,,,2,31,,
1423,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Balla,,,9,79,,
1424,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Krishnapuram dinne,,,4,12,,
1425,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Bondalagunta,,,4,102,,
1426,10-C-81-69,Ctr-pa-Thotlachruvu vanka,Singasamudram,,,6,43,,
1427,10-C-81-70,Ctr-pa-Palar east,Baippareddla palle,,,7,30,,
1428,10-C-81-70,Ctr-pa-Palar east,Rajupeta,,,4,25,,
1429,10-C-81-70,Ctr-pa-Palar east,Peddakurabalapalle,,,7,41,,
1430,10-C-81-70,Ctr-pa-Palar east,Konganapalle,,,4,19,,
1431,10-C-81-70,Ctr-pa-Palar east,Kollupalle,,,2,14,,
1432,10-C-81-70,Ctr-pa-Palar east,Cheldiganipalle,,,5,17,,
1433,10-C-81-70,Ctr-pa-Palar east,Kongatam,,,10,53,,
1434,10-C-81-70,Ctr-pa-Palar east,Padigalakuppam,,,11,76,,
1435,10-C-81-70,Ctr-pa-Palar east,Vibutiyellagaram,,,,,,
1436,10-C-81-70,Ctr-pa-Palar east,Chinnakongatam,,,1,24,,
1437,10-C-81-70,Ctr-pa-Palar east,Sivunikuppam,,,5,40,,
1438,10-C-81-70,Ctr-pa-Palar east,N.Dasarlapalle,,,,,,
1439,10-C-81-70,Ctr-pa-Palar east,C.G.palle,,,1,3,,
1440,10-C-81-70,Ctr-pa-Palar east,M.Krishnapuram,,,3,6,,
1441,10-C-81-70,Ctr-pa-Palar east,Gundusettipalle,,,7,28,,
1442,10-C-81-70,Ctr-pa-Palar east,M.Santhampalle,,,,,,
1443,10-C-81-70,Ctr-pa-Palar east,Sonneganipalle,,,15,49,,
1444,10-C-81-70,Ctr-pa-Palar east,Dandikuppam,,,6,25,,
1445,10-C-81-70,Ctr-pa-Palar east,Nallarallapalle,,,1,7,,
1446,10-C-81-70,Ctr-pa-Palar east,Chowdampalle,,,1,2,,
1447,10-C-81-70,Ctr-pa-Palar east,Kadirmuthanapalle,,,1,2,,
1448,10-C-81-70,Ctr-pa-Palar east,Vetagirikotturu,,,7,12,,
1449,10-C-81-70,Ctr-pa-Palar east,Kolamadugu,,,2,24,,
1450,10-C-81-70,Ctr-pa-Palar east,Ammavaripeta,,,3,25,,
1451,10-C-81-70,Ctr-pa-Palar east,Santhampalle,,,1,23,,
1452,10-C-81-70,Ctr-pa-Palar east,Sivaramapuram,,,2,6,,
1453,10-C-81-70,Ctr-pa-Palar east,Nanjampeta,,,3,40,,
1454,10-C-81-70,Ctr-pa-Palar east,Kangundi,,,3,1,,
1455,10-C-81-70,Ctr-pa-Palar east,Venkateshapuram,,,,,,
1456,10-C-81-70,Ctr-pa-Palar east,Kangundi R.F.,,,6,16,,
1457,10-C-81-71,Ctr-pa-palar west,Dasegannur,,,2,21,,
1458,10-C-81-71,Ctr-pa-palar west,Saatu,,,3,26,,
1459,10-C-81-71,Ctr-pa-palar west,Rallabuduguru,,,9,30,,
1460,10-C-81-71,Ctr-pa-palar west,Gunjarlapalli,,,3,27,,
1461,10-C-81-71,Ctr-pa-palar west,Chintakampalli,,,1,3,,
1462,10-C-81-71,Ctr-pa-palar west,Thumsi,,,7,38,,
1463,10-C-81-71,Ctr-pa-palar west,Gesikapalli,,,17,58,,
1464,10-C-81-71,Ctr-pa-palar west,Konerukuppam,,,10,44,,
1465,10-C-81-71,Ctr-pa-palar west,Bendanakuppam,,,2,7,,
1466,10-C-81-71,Ctr-pa-palar west,Pedduru,,,4,23,,
1467,10-C-81-71,Ctr-pa-palar west,Anikera,,,2,16,,
1468,10-C-81-71,Ctr-pa-palar west,Bellakogila,,,4,7,,
1469,10-C-81-71,Ctr-pa-palar west,Varadagandlapalli,,,5,18,,
1470,10-C-81-71,Ctr-pa-palar west,Regadidinnepalli,,,4,73,,
1471,10-C-81-71,Ctr-pa-palar west,Nallapareddivuru,,,3,14,,
1472,10-C-81-71,Ctr-pa-palar west,Settiballa,,,4,75,,
1473,10-C-81-71,Ctr-pa-palar west,Motakothuru,,,2,25,,
1474,10-C-81-71,Ctr-pa-palar west,Kanemakulapalli,,,2,3,,
1475,10-C-81-71,Ctr-pa-palar west,Boyanapalli,,,,,,
1476,10-C-81-71,Ctr-pa-palar west,Joniganuru,,,2,3,,
1477,10-C-81-71,Ctr-pa-palar west,Morasanapalli,,,4,31,,
1478,10-C-81-71,Ctr-pa-palar west,Jalliganipalli,,,4,4,,
1479,10-C-81-71,Ctr-pa-palar west,Kanamaladoddi,,,1,2,,
1480,10-C-81-71,Ctr-pa-palar west,Bantimadugu Gollapalli,,,,,,
1481,10-C-81-71,Ctr-pa-palar west,Karlaguntla,,,3,12,,
1482,10-C-81-71,Ctr-pa-palar west,Chimanapalli,,,2,12,,
1483,10-C-81-71,Ctr-pa-palar west,Kadapalli,,,2,3,,
1484,10-C-81-71,Ctr-pa-palar west,Thammiganipalli,,,1,2,,
1485,10-C-81-71,Ctr-pa-palar west,Preethi chamanuru,,,,,,
1486,10-C-81-71,Ctr-pa-palar west,Madanapalli,,,1,1,,
1487,10-C-81-71,Ctr-pa-palar west,Poduru,,,4,23,,
1488,10-C-81-71,Ctr-pa-palar west,Bennayanuru,,,,,,
