"S.No","Watershed code","Watershed Name"," Village Name","Length ","Design depth of flow","Bed width","Side Slopes","WettedPerimeter","Wetted area","Canal seepage factor"," No.of operating days of canal",," Recharge from canal (ha.m)",,"Annual Recharge",,,,,,,,,,,,,
91,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Goneda",19420,0.9,1.2,45,2.7273506474,0.0529651496,15,120,0,95.3372692292,0,95.3372692292,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",19,"Kirlampudi",4042190110112,11,"Goneda"
92,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Somavaram",1360,0.9,1.2,45,2.7273506474,0.0037091969,15,120,0,6.6765543847,0,6.6765543847,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",19,"Kirlampudi",4042190010101,1,"Somavaram"
93,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kandarada",8900,0.9,1.2,45,2.7273506474,0.0242734208,15,120,0,43.6921573708,0,43.6921573708,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210240120,24,"Kandarada"
94,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kumarapuram",1600,0.9,1.2,45,2.7273506474,0.004363761,15,120,0,7.8547698644,0,7.8547698644,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210250122,25,"Kumarapuram"
95,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Jalluru",14010,0.8,1.8,45,3.1576450199,0.0442386067,15,120,0,79.6294921113,0,79.6294921113,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210210119,21,"Jalluru"
96,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Govindarajupalem",3590,0.8,2,45,3.3576450199,0.0120539456,15,120,0,21.6971021185,0,21.6971021185,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210200119,20,"Govindarajupalem"
97,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Fakrudinpalem",14250,0.8,2.5,45,3.8576450199,0.0549714415,15,120,0,98.9485947599,0,98.9485947599,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210230121,23,"Fakrudinpalem"
98,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Mallam",2500,0.5,2.5,45,3.3485281374,0.0083713203,15,120,0,15.0683766184,0,15.0683766184,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210190118,19,"Mallam"
99,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Virawada",1320,0.8,2.5,45,3.8576450199,0.0050920914,15,120,0,9.1657645672,0,9.1657645672,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210180117,18,"Virawada"
100,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Veeraraghavapuram",16320,0.8,2,45,3.3576450199,0.0547967667,15,120,0,98.6341801039,0,98.6341801039,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210140110,14,"Veeraraghavapuram"
101,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Mangiturti",12150,0.8,2.5,45,3.8576450199,0.046870387,15,120,0,84.3666965847,0,84.3666965847,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4046210100111,10,"Mangiturti"
102,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kolanka",11950,0.8,2.5,45,3.8576450199,0.046098858,15,120,0,82.9779443776,0,82.9779443776,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190140116,12,"Kolanka"
103,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Jammulapalli",6240,0.8,2.5,45,3.8576450199,0.0240717049,15,120,0,43.3290688633,0,43.3290688633,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190130115,8,"Jammulapalli"
104,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Pithapuram",8000,2.5,2,45,6.2426406871,0.0499411255,15,120,0,89.8940258945,0,89.8940258945,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190170119,17,"Pithapuram"
105,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Madhavapuram",7000,3.5,1.4,45,7.339696962,0.0513778787,15,120,0,92.4801817208,0,92.4801817208,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190120113,16,"Madhavapuram"
106,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Navakandrawada",2900,0.8,2.5,45,3.8576450199,0.0111871706,15,120,0,20.1369070038,0,20.1369070038,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190100109,27,"Navakandrawada"
107,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Agraharam ",3200,0.4,2.5,45,3.1788225099,0.010172232,15,120,0,18.3100176572,0,18.3100176572,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190140116,13,"Agraharam "
108,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Chitrada",750,0.3,0.3,45,0.8091168825,0.0006068377,15,120,0,1.0923077913,0,1.0923077913,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190130115,26,"Chitrada"
109,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Illindarada",7830,0.35,1.2,45,1.7939696962,0.0140467827,15,120,0,25.2842088982,0,25.2842088982,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190170119,15,"Illindarada"
110,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Somavaram",3335,0.35,0.75,45,1.3439696962,0.0044821389,15,120,0,8.0678500863,0,8.0678500863,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190120113,22,"Somavaram"
111,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Virava",10240,0.7,1.2,45,2.3879393924,0.0244524994,15,120,0,44.0144988806,0,44.0144988806,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",21,"Pitapuram",4042190100109,11,"Virava"
112,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kondevaram",7367,0.45,1.2,45,1.9636753237,0.0144663961,15,120,0,26.0395129972,0,26.0395129972,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4042190170119,9,"Kondevaram"
113,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Yendpalli",5607,0.35,0.65,45,1.2439696962,0.0069749381,15,120,0,12.5548885558,0,12.5548885558,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4042190110112,8,"Yendpalli"
114,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Vakatippa",8250,0.45,1.2,45,1.9636753237,0.0162003214,15,120,0,29.1605785567,0,29.1605785567,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4042190010101,11,"Vakatippa"
115,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kottapalli",16953,0.8,2,45,3.3576450199,0.056922156,15,120,0,102.4598808396,0,102.4598808396,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4046210240120,12,"Kottapalli"
116,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kutukudumilli",4975,1.5,4.2,45,6.7455844123,0.0335592825,15,120,0,60.4067084119,0,60.4067084119,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4046210250122,10,"Kutukudumilli"
117,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Subbampeta",8000,2.5,2.78,45,7.0226406871,0.0561811255,3,120,0,20.2252051789,0,20.2252051789,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4046210210119,14,"Subbampeta"
118,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Gorsa",2500,2.4,1.8,45,5.8729350596,0.0146823376,3,120,0,5.2856415537,0,5.2856415537,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4046210200119,16,"Gorsa"
119,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Komaragiri",10000,1.2,2.5,45,4.5364675298,0.0453646753,15,120,0,81.6564155367,0,81.6564155367,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4046210230121,15,"Komaragiri"
120,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Uppada",13897,0.6,2.7285714286,45,3.7468051935,0.0520693518,15,120,0,93.7248331928,0,93.7248331928,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4046210190118,13,"Uppada"
121,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Aminabada",12488,0.7285714286,2.6571428571,45,3.8935695717,0.0486228968,15,120,0,87.5212142599,0,87.5212142599,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",22,"U.Kottapalli",4046210180117,7,"Aminabada"
122,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Chadalada",6461,0.8,4.4666666667,45,5.8243116865,0.0376308778,15,120,0,67.7355800522,0,67.7355800522,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210140110,6,"Chadalada"
123,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Divili",3400,1.2,4.5,45,6.5364675298,0.0222239896,15,120,0,40.0031812825,0,40.0031812825,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190140116,5,"Divili"
124,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Gudiwada",1098,0.55,0.8,45,1.7333809512,0.0019032523,15,120,0,3.4258541119,0,3.4258541119,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190130115,12,"Gudiwada"
125,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Gorinta",5050,0.55,1.1,45,2.0333809512,0.0102685738,15,120,0,18.4834328461,0,18.4834328461,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190170119,14,"Gorinta"
126,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","G.Ragampeta",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190120113,16,"G.Ragampeta"
127,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","J.Timmapuram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190100109,9,"J.Timmapuram"
128,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kandrakota",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190170119,8,"Kandrakota"
129,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kattamuru",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190110112,10,"Kattamuru"
130,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Marlova",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4042190010101,1,"Marlova"
131,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Pulimeru",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210240120,13,"Pulimeru"
132,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Peddapuram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210250122,17,"Peddapuram"
133,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Siriwada",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210210119,11,"Siriwada"
134,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Tirupati",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210200119,2,"Tirupati"
135,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Tadiparti",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210230121,4,"Tadiparti"
136,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Ulimeswram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210190118,7,"Ulimeswram"
137,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Vadlamuru",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210180117,15,"Vadlamuru"
138,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Chandramampalli",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",20,"Peddapuram",4046210140110,3,"Chandramampalli"
139,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Mamilladoddi",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4046210100111,16,"Mamilladoddi"
140,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Boyanapudi",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190140116,18,"Boyanapudi"
141,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","V.K.Rayapuram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190130115,17,"V.K.Rayapuram"
142,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Unduru",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190170119,11,"Unduru"
143,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Koppavaram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190120113,15,"Koppavaram"
144,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Panasapadu",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190100109,14,"Panasapadu"
145,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Valluru",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190140116,13,"Valluru"
146,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","PVemavaram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190130115,10,"PVemavaram"
147,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Navara",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190170119,9,"Navara"
148,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Pawara",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190120113,7,"Pawara"
149,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Jaggammagaripeta",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190100109,4,"Jaggammagaripeta"
150,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Madhavapatnam",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190170119,19,"Madhavapatnam"
151,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Samalkota",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190110112,5,"Samalkota"
152,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Vetlapalem",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4042190010101,3,"Vetlapalem"
153,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Pandravada",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4046210240120,8,"Pandravada"
154,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kapavaram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",25,"Samalkota",4046210250122,6,"Kapavaram"
155,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","D.Pinjarikonda",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4046210210119,75,"D.Pinjarikonda"
156,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kottampalem",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4046210200119,83,"Kottampalem"
157,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Jayachintalapadu",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4046210230121,84,"Jayachintalapadu"
158,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Badadam",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4046210190118,85,"Badadam"
159,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Matlapadu",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4046210180117,88,"Matlapadu"
160,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Uppalapadu",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4046210140110,91,"Uppalapadu"
161,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Gadichinnampalem",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4042190140116,92,"Gadichinnampalem"
162,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","D.Krishnavaram",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",3,"Addateegala",4042190130115,93,"D.Krishnavaram"
163,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Forest",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",0,0,3,"Addateegala",0,0,"Forest"
164,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","MOLLERU",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",12,"Gangavaram",4042190120113,1,"MOLLERU"
165,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","B.SIVARAMPATNAM",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",12,"Gangavaram",4042190100109,2,"B.SIVARAMPATNAM"
166,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","RAMULDEVAPURAM",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",12,"Gangavaram",4042190170119,3,"RAMULDEVAPURAM"
167,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","LINGAVARAM",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",12,"Gangavaram",4042190110112,4,"LINGAVARAM"
168,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","KATTUMILLI",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",12,"Gangavaram",4042190010101,5,"KATTUMILLI"
169,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Forest",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",0,0,12,"Gangavaram",0,0,"Forest"
170,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Kalijolla",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",17,"Gokavaram",4046210250122,9,"Kalijolla"
171,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Bhupatipalem",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",17,"Gokavaram",4046210210119,10,"Bhupatipalem"
172,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Narendrapatnam",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",18,"Jaggampeta",4046210200119,1,"Narendrapatnam"
173,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Mamidada",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",18,"Jaggampeta",4046210230121,2,"Mamidada"
174,"04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram","Irripaka",,,,,,,,,,,,,,"Between Mahanadi and Godavari","Yeleru West","Yeleru","04_F_19-6_11-007","EG-MHG-Ylw- Eleswaram",4,"East Godavari",18,"Jaggampeta",4046210190118,3,"Irripaka"
